Date,Close,Open,High,Low,Volume,RSI,MACD,MACD Signal,Upper Bollinger Band,Middle Bollinger Band,Lower Bollinger Band,ADX,Stochastic SlowK,Stochastic SlowD,wk_close,wk_rsi,wk_macd,mon_close,mon_rsi,mon_macd
1999-06-24,15.584222793579102,22.71526336669922,23.33798789978028,22.41805458068848,76282172,49.98875806788066,0.4211445046275486,0.5794521253618254,17.097461216457766,15.9388738155365,14.780286414615231,16.851208687971383,-127.55548648246943,-116.58290336139562,16.508840560913086,62.49951459641287,1.184462094116876,15.744193077087402,54.93827247914347,-1.1191202259406392
1999-06-25,15.213090896606444,22.550148010253903,23.2011775970459,22.27180862426757,76308457,47.058608708090205,0.3234496395205593,0.5282516281935722,17.006257575247968,15.97070770263672,14.93515783002547,16.468136644274985,-135.60989452663142,-128.10064919779495,16.508840560913086,62.49951459641287,1.184462094116876,15.744193077087402,54.93827247914347,-1.1191202259406392
1999-06-28,15.062719345092772,22.59732437133789,22.776592254638672,21.81420135498047,61616487,45.88503449966916,0.231226591358487,0.4688466208265551,17.042231714370708,15.936634016036988,14.831036317703266,16.467170751809505,-140.3678105241856,-134.5110638444293,15.213090896606444,57.0754953337928,1.1677370502915458,15.744193077087402,54.93827247914347,-1.1191202259406392
1999-06-29,15.289877891540527,22.26709175109864,22.96529769897461,21.988752365112305,74295687,47.99495005916224,0.174457915263142,0.4099688797138725,17.043480793084996,15.935674047470092,14.827867301855187,16.26403835732876,-137.40480757268602,-137.79417087450148,15.213090896606444,57.0754953337928,1.1677370502915458,15.744193077087402,54.93827247914347,-1.1191202259406392
1999-06-30,15.049925804138184,22.60204124450684,22.60204124450684,20.77161026000977,47292680,45.95661373342886,0.1088514308342585,0.3497453899379497,17.073768737961043,15.907839488983154,14.741910240005264,16.96680994825612,-128.44930398303583,-135.40730735996962,15.213090896606444,57.0754953337928,1.1677370502915458,15.049925804138184,53.46849744194378,-0.8421264541399243
1999-07-01,15.33146858215332,22.172739028930664,22.79546356201172,22.08782196044922,59921198,48.70910000980232,0.0786691198460634,0.2955301359195724,17.079626037524054,15.890402936935423,14.701179836346796,17.40204310208599,-120.6057741297026,-128.81996189514197,15.213090896606444,57.0754953337928,1.1677370502915458,15.049925804138184,53.46849744194378,-0.8421264541399243
1999-07-02,15.95534896850586,22.823768615722656,23.7484188079834,22.823768615722656,111166023,54.26749292774967,0.1038937318595465,0.2572028551075672,17.04555436238068,15.872166204452515,14.69877804652435,16.80856891202386,-107.88888650156544,-118.98132153810177,15.213090896606444,57.0754953337928,1.1677370502915458,15.049925804138184,53.46849744194378,-0.8421264541399243
1999-07-05,16.846277236938477,23.767290115356445,24.616458892822266,23.545562744140625,118732416,60.80053111193568,0.1935438312680464,0.244471050339663,17.162146631096178,15.914632844924927,14.667119058753675,15.7390728503059,-89.38762092529993,-105.96076051885647,15.95534896850586,59.256809028169,1.200537308867192,15.049925804138184,53.46849744194378,-0.8421264541399243
1999-07-06,16.683698654174805,24.503236770629883,24.522106170654297,23.974863052368164,50570117,59.1402611816989,0.2486076537605885,0.2452983710238481,17.189733035271264,15.923375749588011,14.657018463904762,14.74596936442494,-86.40121712903,-94.55924151863228,15.95534896850586,59.256809028169,1.200537308867192,15.049925804138184,53.46849744194378,-0.8421264541399243
1999-07-07,17.0218563079834,23.989017486572266,25.21559333801269,23.880512237548828,162648002,61.49544091545248,0.3158912289088729,0.2594169426008531,17.31609006750027,15.965343046188355,14.61459602487644,14.419364569062376,-82.03946462243769,-85.94276755892302,15.95534896850586,59.256809028169,1.200537308867192,15.049925804138184,53.46849744194378,-0.8421264541399243
1999-07-08,17.18118667602539,24.62589263916016,25.14483070373535,24.39944839477539,96970852,62.58961070103377,0.3777164954482401,0.2830768531703305,17.45863920153836,16.01143765449524,14.564236107452118,14.11608868765428,-78.59418974010339,-82.3449571638575,15.95534896850586,59.256809028169,1.200537308867192,15.049925804138184,53.46849744194378,-0.8421264541399243
1999-07-09,17.473825454711914,24.993867874145508,25.644895553588867,24.890079498291016,112869112,64.58043870341218,0.4451950370999675,0.3155004899562579,17.667221889026806,16.086241722106934,14.50526155518706,14.26000770230801,-68.99076699486217,-76.54147378580156,15.95534896850586,59.256809028169,1.200537308867192,15.049925804138184,53.46849744194378,-0.8421264541399243
1999-07-12,18.86548614501953,25.66376686096192,27.38097381591797,25.66376686096192,115146221,72.16621387412704,0.6040050602750071,0.3732014040200078,18.219740810533903,16.25462427139282,14.28950773225174,15.583946572389197,-37.13669924289914,-61.57388532595538,17.473825454711914,63.35901785931159,1.3336862076894231,15.049925804138184,53.46849744194378,-0.8421264541399243
1999-07-13,18.381006240844727,27.57911491394043,27.8716049194336,26.46575927734375,98668885,66.80237431938568,0.6828976494919345,0.4351406531143931,18.50853197993741,16.422298240661622,14.336064501385836,17.087051018252744,-30.72200941777441,-45.61649188517905,17.473825454711914,63.35901785931159,1.3336862076894231,15.049925804138184,53.46849744194378,-0.8421264541399243
1999-07-14,18.12088394165039,26.795991897583008,26.795991897583008,25.97041130065918,87435969,64.04975696588218,0.7161752764413514,0.4913475777797847,18.727692112675047,16.51761703491211,14.307541957149173,17.91304765083342,-32.60323355752354,-33.48731407273284,17.473825454711914,63.35901785931159,1.3336862076894231,15.049925804138184,53.46849744194378,-0.8421264541399243
1999-07-15,17.58762550354004,26.446889877319336,26.748815536499023,25.10708808898925,108151887,58.70899269638786,0.6915468150118187,0.5313874252261915,18.819010272859085,16.561157989501954,14.303305706144824,17.772547941440116,-39.88929750552333,-34.404846826940904,17.473825454711914,63.35901785931159,1.3336862076894231,15.049925804138184,53.46849744194378,-0.8421264541399243
1999-07-16,17.79572296142578,25.4844970703125,26.03174018859864,25.38071060180664,53306718,60.106959265235005,0.6809705035235929,0.5613040408856718,18.946195751878346,16.625502109527588,14.304808467176834,17.642083925574905,-40.751497243602856,-37.7480094355504,17.473825454711914,63.35901785931159,1.3336862076894231,15.049925804138184,53.46849744194378,-0.8421264541399243
1999-07-19,18.03634452819824,25.99399948120117,26.76768684387207,25.40429878234864,125518848,61.72078554628349,0.6841187547950227,0.585866983667542,19.090201594892,16.68939952850342,14.288597462114836,18.05497973915569,-38.71587812683386,-39.7855576253205,17.79572296142578,64.18231102741929,1.4484848758755895,15.049925804138184,53.46849744194378,-0.8421264541399243
1999-07-20,17.675418853759766,25.805295944213867,26.357254028320312,25.385427474975582,100612700,57.93489726498365,0.6499973166075179,0.5986930502555372,19.175275175438188,16.736210536956786,14.297145898475383,18.41678138484101,-66.48247219943883,-48.649949189959,17.79572296142578,64.18231102741929,1.4484848758755895,15.049925804138184,53.46849744194378,-0.8421264541399243
1999-07-21,17.321002960205078,25.239181518554688,25.352405548095703,24.78157424926757,44399432,54.405815125731095,0.5875841263296699,0.5964712654703638,19.21422014306719,16.823849487304688,14.433478831542187,18.0679926971561,-100.41816348609818,-68.53883793745744,17.79572296142578,64.18231102741929,1.4484848758755895,15.049925804138184,53.46849744194378,-0.8421264541399243
1999-07-22,18.267202377319336,24.941972732543945,26.795991897583008,24.941972732543945,146616517,61.20093277605997,0.6074690831600762,0.5986708290083063,19.356165833988467,16.9579984664917,14.55983109899493,18.77544479457726,-120.80157363677608,-95.9007364407715,17.79572296142578,64.18231102741929,1.4484848758755895,15.049925804138184,53.46849744194378,-0.8421264541399243
1999-07-23,17.798982620239258,26.795991897583008,26.90449523925781,25.66376686096192,80320228,56.697889119733816,0.5787748768850847,0.5946916385836619,19.371335247192743,17.08729305267334,14.803250858153934,19.50097713669888,-148.97339562400614,-123.39771091562729,17.79572296142578,64.18231102741929,1.4484848758755895,15.049925804138184,53.46849744194378,-0.8421264541399243
1999-07-26,17.25922203063965,25.57884979248047,25.57884979248047,24.62589263916016,44903226,51.95231120265132,0.5066401112385002,0.5770813331146296,19.28391829263317,17.197118186950682,15.110318081268186,19.06231608046696,-167.01049004027487,-145.59515310035283,17.798982620239258,64.1910854344742,1.5221799319851923,15.049925804138184,53.46849744194378,-0.8421264541399243
1999-07-27,16.7812442779541,24.908950805664062,25.07878303527832,24.20130920410156,49681287,48.11199668727041,0.4062213133098389,0.5429093291536715,19.17945223005428,17.27168650627136,15.363920782488442,18.245886500932627,-198.4402830569904,-171.47472290709092,17.798982620239258,64.1910854344742,1.5221799319851923,15.049925804138184,53.46849744194378,-0.8421264541399243
1999-07-28,16.878786087036133,24.70137405395508,25.168418884277344,24.25320243835449,51405658,48.94146176241778,0.3306974271864078,0.5004669487602188,18.990935645811973,17.36312952041626,15.735323395020544,17.562699824647794,-205.23578889750465,-190.22885399825705,17.798982620239258,64.1910854344742,1.5221799319851923,15.049925804138184,53.46849744194378,-0.8421264541399243
1999-07-29,16.807252883911133,24.352272033691406,24.71552848815918,24.069215774536133,33937755,48.331277544979045,0.2620513072998278,0.4527838204681406,18.802291916071336,17.43691873550415,16.071545554936964,16.738208008772148,-199.11001852711172,-200.92869682720269,17.798982620239258,64.1910854344742,1.5221799319851923,15.049925804138184,53.46849744194378,-0.8421264541399243
1999-07-30,16.108173370361328,23.871076583862305,24.05978012084961,23.031343460083008,62959764,42.725055946570976,0.1495153683328673,0.3921301300410859,18.77801915010395,17.444559955596922,16.111100761089894,16.09333059954387,-159.5836992372568,-187.97650222062484,17.798982620239258,64.1910854344742,1.5221799319851923,15.049925804138184,53.46849744194378,-0.8421264541399243
1999-08-02,15.565166473388672,23.13041305541992,23.13041305541992,22.455795288085938,32753044,38.94611915917281,0.0163255170380516,0.3169692074404791,18.928579514252466,17.380504417419434,15.832429320586405,15.967745913384372,-154.45783733567544,-171.05051836668176,16.108173370361328,56.46426140091032,1.4276920735966403,16.108173370361328,55.42600175575853,-0.5310930498208233
1999-08-03,15.630196571350098,22.41805458068848,23.10682487487793,22.186891555786133,40259555,39.63472063293397,-0.083023965672222,0.2369705728179388,19.031074949090545,17.327829313278198,15.62458367746585,16.064440898090016,-141.35418436923973,-151.79857364739107,16.108173370361328,56.46426140091032,1.4276920735966403,16.108173370361328,55.42600175575853,-0.5310930498208233
1999-08-04,16.212223052978516,23.021907806396484,23.682373046875,22.92755508422852,56220623,45.55356772141783,-0.113486274495699,0.1668792033552112,19.05502471533574,17.287347650527956,15.519670585720169,15.530941695230206,-128.23262281944892,-141.34821484145507,16.108173370361328,56.46426140091032,1.4276920735966403,16.108173370361328,55.42600175575853,-0.5310930498208233
1999-08-05,15.727740287780762,23.493667602539062,23.578584671020508,22.64921760559082,32543202,41.87308226226617,-0.1747076626837618,0.0985618301474166,19.10881844505892,17.21467533111572,15.32053221717252,15.279021112644037,-132.25790048593416,-133.94823589154132,16.108173370361328,56.46426140091032,1.4276920735966403,16.108173370361328,55.42600175575853,-0.5310930498208233
1999-08-06,15.49363136291504,22.668088912963867,22.668088912963867,22.22935104370117,28617279,40.18359164807939,-0.2393575230747124,0.0309779595029908,19.147298752971302,17.115665626525878,15.08403250008045,15.40411904514655,-138.15056962299894,-132.88036430946107,16.108173370361328,56.46426140091032,1.4276920735966403,16.108173370361328,55.42600175575853,-0.5310930498208233
1999-08-09,15.448111534118652,22.36144256591797,23.15400123596192,22.182174682617188,52375896,39.84693814216308,-0.290912613449386,-0.0334001550874845,18.933394801287616,16.944796895980836,14.95619899067406,14.964729805132402,-141.09743961597758,-137.16863657497063,15.49363136291504,53.923599807271415,1.2883698355347182,16.108173370361328,55.42600175575853,-0.5310930498208233
1999-08-10,15.535898208618164,22.36144256591797,22.913402557373047,21.99346923828125,37572185,40.87569582916149,-0.3209866092136337,-0.0909174459127143,18.76672959066677,16.802541494369507,14.838353398072242,14.73201842056315,-133.87789806940475,-137.7086357694608,15.49363136291504,53.923599807271415,1.2883698355347182,16.108173370361328,55.42600175575853,-0.5310930498208233
1999-08-11,15.210747718811035,21.60662651062012,22.342573165893555,21.60662651062012,19462611,38.265330333557365,-0.3668288203615386,-0.1460997208024792,18.640088407260706,16.65703468322754,14.673980959194376,14.871240223785136,-123.40202631375826,-132.7924546663806,15.49363136291504,53.923599807271415,1.2883698355347182,16.108173370361328,55.42600175575853,-0.5310930498208233
1999-08-12,15.620438575744627,22.12084579467773,22.918121337890625,22.03592872619629,41104264,43.18833473130774,-0.3658828055184795,-0.1900563377456793,18.542487392288724,16.55867533683777,14.574863281386817,14.310468755974536,-142.5956950476409,-133.2918731436017,15.49363136291504,53.923599807271415,1.2883698355347182,16.108173370361328,55.42600175575853,-0.5310930498208233
1999-08-13,15.373326301574709,22.83320426940918,22.880380630493164,22.2246322631836,27879935,41.061384104740014,-0.3806846812245847,-0.2281820064414604,18.400151569661173,16.437555503845214,14.474959438029254,13.78975239300755,-167.6480351581065,-144.5485855065023,15.49363136291504,53.923599807271415,1.2883698355347182,16.108173370361328,55.42600175575853,-0.5310930498208233
1999-08-16,15.516389846801758,22.248220443725582,22.72941780090332,22.248220443725582,24231483,42.81718721094705,-0.3765308288824851,-0.2578517709296653,18.16810444741593,16.31155776977539,14.455011092134848,13.30623005596678,-172.73779689827,-160.9938423680062,15.373326301574709,53.41687905737119,1.1549349736352976,16.108173370361328,55.42600175575853,-0.5310930498208233
1999-08-17,15.490382194519045,22.59732437133789,22.814332962036133,22.366161346435547,20954078,42.56891659142396,-0.3710601210600028,-0.2804934409557328,17.980469081194112,16.202305936813353,14.424142792432594,12.742369466635974,-192.88174800751048,-177.75586002129606,15.373326301574709,53.41687905737119,1.1549349736352976,16.108173370361328,55.42600175575853,-0.5310930498208233
1999-08-18,16.039888381958008,22.9747314453125,23.399316787719727,22.842639923095703,29628767,49.26295886947719,-0.3187100971747796,-0.2881367721995421,17.841315358975272,16.138250207901002,14.435185056826732,12.200864235380465,-221.52194981277887,-195.7138315728536,15.373326301574709,53.41687905737119,1.1549349736352976,16.108173370361328,55.42600175575853,-0.5310930498208233
1999-08-19,16.026885986328125,23.451210021972656,24.130544662475582,23.139848709106445,46607417,49.11707428447291,-0.2751003254383146,-0.2855294828472966,17.42130917613945,16.02623438835144,14.631159600563434,12.503920975449342,-225.6465650402796,-213.35008762019007,15.373326301574709,53.41687905737119,1.1549349736352976,16.108173370361328,55.42600175575853,-0.5310930498208233
1999-08-20,15.945595741271973,23.06908416748047,23.295528411865234,22.809616088867188,19706559,48.156906280276,-0.244282770829459,-0.2772801404437291,17.066991925078938,15.933565044403077,14.800138163727215,12.330419613752984,-227.95031008863407,-225.039608313898,15.373326301574709,53.41687905737119,1.1549349736352976,16.108173370361328,55.42600175575853,-0.5310930498208233
1999-08-23,15.916336059570312,23.493667602539062,23.91825294494629,22.92755508422852,46574572,47.79473778273744,-0.2196882195100666,-0.2657617562569966,16.823086384972193,15.86642074584961,14.909755106727024,12.811423069480108,-228.48197551054653,-227.3596168798205,15.945595741271973,55.55632404178154,1.0828814619391205,16.108173370361328,55.42600175575853,-0.5310930498208233
1999-08-24,16.134185791015625,23.021907806396484,23.65406608581543,23.021907806396484,37819175,50.76373188752249,-0.1805370885375818,-0.2487168227131136,16.70468915315426,15.834067821502686,14.963446489851114,13.258069135512438,-221.3844989511618,-225.938928183448,15.945595741271973,55.55632404178154,1.0828814619391205,16.108173370361328,55.42600175575853,-0.5310930498208233
1999-08-25,15.542402267456056,23.77672576904297,24.53154182434082,21.85194206237793,71409848,43.52268645854696,-0.1950135252557707,-0.237976163221645,16.501311839116802,15.767248630523682,15.033185421930565,12.47047406030965,-211.34982420593028,-220.40543288921333,15.945595741271973,55.55632404178154,1.0828814619391205,16.108173370361328,55.42600175575853,-0.5310930498208233
1999-08-26,15.503384590148926,22.83320426940918,22.875661849975582,22.19161033630371,34477319,43.086301101649006,-0.2072456077659659,-0.2318300521305092,16.267255309504197,15.702055215835571,15.136855122166947,11.739135776192771,-208.8366588198964,-213.85699399233,15.945595741271973,55.55632404178154,1.0828814619391205,16.108173370361328,55.42600175575853,-0.5310930498208233
1999-08-27,15.477375984191896,22.63506507873535,22.83320426940918,22.37087821960449,21309661,42.77839428804442,-0.2165421354754713,-0.2287724687995016,16.2114237054921,15.6705153465271,15.129606987562102,11.060035940941386,-208.83208060718505,-209.67285454433767,15.945595741271973,55.55632404178154,1.0828814619391205,16.108173370361328,55.42600175575853,-0.5310930498208233
1999-08-30,15.90982723236084,22.73885154724121,23.67293739318848,22.73885154724121,60223057,49.26996792116595,-0.1868604876962187,-0.220390072578845,16.236044199831547,15.687748384475707,15.139452569119866,11.119678064775584,-197.92237472119868,-205.1970380494272,15.477375984191896,53.39553988069814,0.9767378871173324,16.108173370361328,55.42600175575853,-0.5310930498208233
1999-08-31,15.552154541015623,23.116260528564453,23.2011775970459,22.36144256591797,42156122,44.74828926470113,-0.1900084656665495,-0.2143137511963859,16.234829124243138,15.683846282958983,15.132863441674832,10.674012747965318,-224.6567077547716,-210.4703876943856,15.477375984191896,53.39553988069814,0.9767378871173324,15.552154541015623,54.13733846835404,-0.325708345646019
1999-09-01,15.054668426513672,22.89925003051757,23.021907806396484,21.56416893005371,77071450,39.34030956447819,-0.2299949935446967,-0.2174499996660481,16.185896508649986,15.625968551635742,15.0660405946215,10.498048555908229,-222.15206709086183,-214.9103831889445,15.477375984191896,53.39553988069814,0.9767378871173324,15.552154541015623,54.13733846835404,-0.325708345646019
1999-09-02,14.508411407470703,21.56416893005371,21.56416893005371,20.67254066467285,79000766,34.42121112818453,-0.3022785027341985,-0.2344157002796782,16.30416851966949,15.56500210762024,14.825835695570987,11.191453213593196,-176.1036696080717,-207.63748148456884,15.477375984191896,53.39553988069814,0.9767378871173324,15.552154541015623,54.13733846835404,-0.325708345646019
1999-09-03,14.54417610168457,20.89898681640625,21.441511154174805,20.89898681640625,42164526,34.99432534186695,-0.3526130884270415,-0.2580551779091509,16.38051875469649,15.517529344558715,14.654539934420944,11.835328967157816,-159.80401351442953,-186.0199167377881,15.477375984191896,53.39553988069814,0.9767378871173324,15.552154541015623,54.13733846835404,-0.325708345646019
1999-09-06,14.687243461608888,21.2386531829834,21.46038055419922,21.04051399230957,32208912,37.35289927684008,-0.376617853765909,-0.2817677130805025,16.41536663994153,15.479485940933229,14.54360524192492,12.40576219480156,-152.6993242191796,-162.86900244722742,14.54417610168457,49.28147438540456,0.8080027551097366,15.552154541015623,54.13733846835404,-0.325708345646019
1999-09-07,14.274299621582031,21.413204193115234,21.413204193115234,20.57818984985352,56852692,33.56718165982156,-0.4240744536914835,-0.3102290612026987,16.48870014889138,15.41640601158142,14.344111874271464,13.38100102492434,-154.7911288098186,-155.76482218114305,14.54417610168457,49.28147438540456,0.8080027551097366,15.552154541015623,54.13733846835404,-0.325708345646019
1999-09-08,14.495401382446287,21.252805709838867,21.40848731994629,20.785764694213867,40428953,37.23515565608206,-0.4387850458868332,-0.3359402581395256,16.523393415514967,15.380638694763183,14.237883974011398,14.286579938609782,-152.28593318136473,-153.25879540345477,14.54417610168457,49.28147438540456,0.8080027551097366,15.552154541015623,54.13733846835404,-0.325708345646019
1999-09-09,14.74577522277832,21.13486671447754,21.55001640319824,20.998056411743164,50874000,41.194668073635846,-0.4253371972853443,-0.3538196459686893,16.506241886345382,15.336905527114869,14.167569167884356,14.885456119523807,-147.30426695352284,-151.46044298156917,14.54417610168457,49.28147438540456,0.8080027551097366,15.552154541015623,54.13733846835404,-0.325708345646019
1999-09-10,14.589701652526855,21.502838134765625,21.8660945892334,21.06882095336914,38561437,39.52096693116283,-0.4224042993152306,-0.3675365766379976,16.511233370273324,15.297724294662476,14.08421521905163,14.909515309120684,-149.07641115764488,-149.5555370975113,14.54417610168457,49.28147438540456,0.8080027551097366,15.552154541015623,54.13733846835404,-0.325708345646019
1999-09-13,14.589701652526855,21.16789054870605,21.16789054870605,21.16789054870605,0,39.52096693116283,-0.4152927205715198,-0.377087805424702,16.49827121615582,15.25138988494873,14.00450855374164,14.931855985174924,-150.12003219291157,-148.83357010136024,14.589701652526855,49.485950986659056,0.6702265246284167,15.552154541015623,54.13733846835404,-0.325708345646019
1999-09-14,14.316573143005373,21.233936309814453,21.323570251464844,20.67254066467285,37360849,36.51032158099742,-0.4267763195168044,-0.3870255082431225,16.49818316670889,15.192699432373049,13.887215698037204,15.554477148239926,-188.8593931993585,-162.68527884997212,14.589701652526855,49.485950986659056,0.6702265246284167,15.552154541015623,54.13733846835404,-0.325708345646019
1999-09-15,14.492151260375977,21.087690353393555,21.361310958862305,20.851810455322266,26054072,39.69087783554546,-0.4169036618117019,-0.3930011389568384,16.39396053552203,15.115312576293944,13.836664617065862,16.061180709982903,-197.6569310529549,-178.87878548174214,14.589701652526855,49.485950986659056,0.6702265246284167,15.552154541015623,54.13733846835404,-0.325708345646019
1999-09-16,13.783317565917969,21.087690353393555,21.087690353393555,19.82337188720703,56470453,32.59226962039521,-0.4609627727196059,-0.4065934657093919,16.334769817241266,15.003134155273438,13.671498493305608,17.59166947025454,-169.7902443393017,-185.43552286387217,14.589701652526855,49.485950986659056,0.6702265246284167,15.552154541015623,54.13733846835404,-0.325708345646019
1999-09-17,13.981659889221191,19.81865501403809,20.42722511291504,19.545034408569336,51466239,36.039347643655454,-0.4744067025096488,-0.4201561130694433,16.23374068255676,14.904937362670898,13.576134042785036,19.249287590700924,-156.04873092333094,-174.49863543852962,14.589701652526855,49.485950986659056,0.6702265246284167,15.552154541015623,54.13733846835404,-0.325708345646019
1999-09-20,13.56546115875244,20.14416885375977,20.422508239746094,19.62995147705078,39613507,32.30602925550119,-0.5127343900747423,-0.4386717684705031,16.152935989840195,14.787393617630006,13.421851245419816,20.78850441682971,-166.50461237324194,-164.11452921195863,13.981659889221191,46.77363074922015,0.5061395193479736,15.552154541015623,54.13733846835404,-0.325708345646019
1999-09-21,13.168770790100098,19.71958541870117,19.76676177978516,19.059120178222656,43082514,29.20109225246703,-0.5685648938991523,-0.4646503935562329,16.031238972270387,14.639122867584229,13.24700676289807,22.69081422136104,-198.88695376742243,-173.81343235466557,13.981659889221191,46.77363074922015,0.5061395193479736,15.552154541015623,54.13733846835404,-0.325708345646019
1999-09-22,13.243560791015623,19.483705520629883,19.87998390197754,19.06855583190918,48394511,30.556216606743853,-0.5998612156953946,-0.4916925579840653,15.977272839935877,14.524180793762207,13.07108874758854,24.21150635513041,-207.72420499969465,-191.03859038012013,13.981659889221191,46.77363074922015,0.5061395193479736,15.552154541015623,54.13733846835404,-0.325708345646019
1999-09-23,13.250060081481934,19.153472900390625,19.42709350585937,19.021379470825195,29590930,30.680386359974253,-0.6170266387669852,-0.5167593741406493,15.892598794212155,14.411514568328858,12.93043034244556,25.66504503899549,-206.57020437494668,-204.39378771402173,13.981659889221191,46.77363074922015,0.5061395193479736,15.552154541015623,54.13733846835404,-0.325708345646019
1999-09-24,13.767059326171877,19.06855583190918,20.19134521484375,18.964767456054688,78012648,39.888095225559525,-0.5822015844601509,-0.5298478162045497,15.7473400222823,14.325998735427856,12.904657448573412,25.433728836295664,-187.56183008018184,-200.6187464849416,13.981659889221191,46.77363074922015,0.5061395193479736,15.552154541015623,54.13733846835404,-0.325708345646019
1999-09-27,13.396381378173828,20.16775894165039,20.37533187866211,19.351612091064453,47059564,36.17763993720428,-0.577851972698685,-0.5394486475033767,15.476324913618772,14.200326442718506,12.924327971818238,24.885053289228352,-190.28872514197025,-194.80691986570005,13.767059326171877,45.819104724976064,0.3546942193625177,15.552154541015623,54.13733846835404,-0.325708345646019
1999-09-28,13.620739936828612,19.35633087158203,20.0498161315918,19.08270835876465,46856400,39.82620330594974,-0.5499614007114157,-0.5415511981449845,15.240665883147082,14.103755712509155,12.966845541871228,24.70860490526586,-185.5799156851093,-187.8101569690876,13.767059326171877,45.819104724976064,0.3546942193625177,15.552154541015623,54.13733846835404,-0.325708345646019
1999-09-29,13.981659889221191,20.276262283325195,20.63479995727539,19.917724609375,57408609,45.248667130873976,-0.4930511113486311,-0.5318511807857138,15.100431779155391,14.05010528564453,12.999778792133668,23.51963633797646,-174.72599699501453,-183.5315459406985,13.767059326171877,45.819104724976064,0.3546942193625177,15.552154541015623,54.13733846835404,-0.325708345646019
1999-09-30,14.46288776397705,20.332874298095703,21.200912475585938,20.23852157592773,117849935,51.521490710562446,-0.4044559133049716,-0.5063721272895654,15.09436338077404,14.047829103469848,13.001294826165656,22.10415589793988,-183.34131648049885,-181.21574305354136,13.767059326171877,45.819104724976064,0.3546942193625177,14.46288776397705,51.6059704083146,-0.2479757038409626
1999-10-01,14.06945514678955,20.710281372070312,20.757457733154297,20.09699249267578,54260295,46.80059880236575,-0.3618194750315364,-0.4774615968379596,15.04575927438212,14.024093055725098,13.002426837068075,20.578824873024683,-198.9345345171117,-185.66728266420884,13.767059326171877,45.819104724976064,0.3546942193625177,14.46288776397705,51.6059704083146,-0.2479757038409626
1999-10-04,13.630491256713867,20.380050659179688,20.474401473999023,19.59221076965332,28227632,42.15898598789698,-0.3593086217460612,-0.4538310018195799,14.959013205860726,13.971255445480349,12.983497685099968,19.764955050048066,-217.90299439783777,-200.0596151318166,14.06945514678955,47.44659048951436,0.2561211384617898,14.46288776397705,51.6059704083146,-0.2479757038409626
1999-10-05,13.932887077331545,19.71958541870117,20.42722511291504,19.51201057434082,47071805,46.12314790963335,-0.3291240003278695,-0.4288896015212378,14.932155697046412,13.954184818267825,12.976213939489233,19.11684308616821,-225.64690839604617,-214.1614791036657,14.06945514678955,47.44659048951436,0.2561211384617898,14.46288776397705,51.6059704083146,-0.2479757038409626
1999-10-06,14.00116729736328,20.65367126464844,20.880115509033203,20.12529945373535,39819109,47.00631608170684,-0.2962775243956681,-0.4023671860961239,14.875962819837612,13.929473114013671,12.98298340818973,17.79038820281063,-225.13724514063784,-222.8957159781744,14.06945514678955,47.44659048951436,0.2561211384617898,14.46288776397705,51.6059704083146,-0.2479757038409626
1999-10-07,15.122952461242676,20.615930557250977,21.94157791137696,20.615930557250977,57383130,58.920532087028086,-0.177679588305752,-0.3574296665380495,14.971087518789684,13.94833197593689,12.925576433084096,17.829871110318972,-154.53344279915433,-201.77253211194656,14.06945514678955,47.44659048951436,0.2561211384617898,14.46288776397705,51.6059704083146,-0.2479757038409626
1999-10-08,16.33253288269043,22.210479736328125,23.69652557373047,22.182174682617188,51660385,67.42481950197154,0.0137546070745546,-0.2831928118155287,15.474315458509022,14.035473537445068,12.596631616381114,19.328527714540844,-75.44190871580221,-151.70419888519856,14.06945514678955,47.44659048951436,0.2561211384617898,14.46288776397705,51.6059704083146,-0.2479757038409626
1999-10-11,16.34553337097168,24.512670516967773,25.097654342651367,23.493667602539062,65457589,67.50268949549671,0.1646189916134748,-0.193630451129728,15.868337657607992,14.12326512336731,12.378192589126623,21.49506964146762,-41.02500598103472,-90.3334524986642,16.33253288269043,57.68958001788168,0.3565031749395047,14.46288776397705,51.6059704083146,-0.2479757038409626
1999-10-12,16.947072982788086,23.531408309936523,24.89951515197754,23.493667602539062,65603214,70.96164210464038,0.3289276494841537,-0.0891188310069516,16.390998771593956,14.254790115356446,12.118581459118934,23.506858573613915,-25.485213109070656,-47.31737593530298,16.33253288269043,57.68958001788168,0.3565031749395047,14.46288776397705,51.6059704083146,-0.2479757038409626
1999-10-13,16.582895278930664,24.53154182434082,24.53154182434082,23.43234062194824,32516483,66.3567832593726,0.4248598278559274,0.0136769007656241,16.724157539655845,14.35932731628418,11.994497092912514,25.279592202867068,-27.90744257371772,-31.47255388794148,16.33253288269043,57.68958001788168,0.3565031749395047,14.46288776397705,51.6059704083146,-0.2479757038409626
1999-10-14,16.625167846679688,24.29566192626953,24.71552848815918,23.77672576904297,25976045,66.62749768330434,0.4985508296729843,0.1106516865470962,17.04545404206601,14.501419830322266,11.957385618578524,27.02909757270064,-32.760214524667084,-28.7176234024856,16.33253288269043,57.68958001788168,0.3565031749395047,14.46288776397705,51.6059704083146,-0.2479757038409626
