Epoch,Train_Loss
436,0.012291820719838142
437,0.010592268779873848
438,0.012896450236439705
439,0.011463982984423637
440,0.01418375689536333
441,0.01008182018995285
442,0.012716352939605713
443,0.010454940609633923
444,0.012006032280623913
445,0.01051944587379694
446,0.013038145378232002
447,0.013024818152189255
448,0.01439035963267088
449,0.008146965876221657
450,0.011714641004800797
451,0.01188408862799406
452,0.011540058068931103
453,0.01140925008803606
454,0.011426074430346489
455,0.01293998770415783
456,0.017053555697202682
457,0.011456558480858803
458,0.00980892963707447
459,0.010419799014925957
460,0.012430471368134022
461,0.012634305283427238
462,0.009199662134051323
463,0.01356613077223301
464,0.011925389990210533
465,0.01589757576584816
466,0.013441582210361958
467,0.01497671753168106
468,0.014252384193241596
469,0.010978015139698982
470,0.01034846343100071
471,0.011029846034944057
472,0.01309351995587349
473,0.011275891214609146
474,0.008732523769140244
475,0.011642152443528175
476,0.012078586034476757
477,0.014561597257852554
478,0.010906564071774483
479,0.011165887117385864
480,0.012332946993410587
481,0.014190807938575745
482,0.02194199152290821
483,0.012765103951096535
484,0.014578104019165039
485,0.012763657607138157
486,0.014481808058917522
487,0.014696523547172546
488,0.010676776058971882
489,0.011048871092498302
490,0.01537698321044445
491,0.01621115580201149
492,0.01666046865284443
493,0.013169086538255215
494,0.012734719552099705
495,0.01621834561228752
496,0.018081238493323326
497,0.01116879004985094
498,0.015872467309236526
499,0.008440163917839527
500,0.013677294366061687
501,0.011753558181226254
502,0.012668535113334656
503,0.009840184822678566
504,0.009940079413354397
505,0.00988981407135725
506,0.014801343902945518
507,0.011817274615168571
508,0.010890072211623192
509,0.010151452384889126
510,0.011028088629245758
511,0.010491614229977131
512,0.010771927423775196
513,0.015659967437386513
514,0.014058117754757404
515,0.00834361556917429
516,0.01836833730340004
517,0.016944091767072678
518,0.013085125014185905
519,0.01517310831695795
520,0.0164861548691988
521,0.011489029042422771
522,0.015061837621033192
523,0.01769532635807991
524,0.012017504312098026
525,0.013226078823208809
526,0.017474785447120667
527,0.016252104192972183
528,0.016026653349399567
529,0.013510573655366898
530,0.014599928632378578
531,0.01612868718802929
532,0.013001512736082077
533,0.011833670549094677
534,0.011577760800719261
535,0.009545358829200268
536,0.00954978447407484
537,0.012051577679812908
538,0.008647301234304905
539,0.011848752386868
540,0.010514430701732635
541,0.009484726004302502
542,0.009845767170190811
543,0.012858609668910503
544,0.013258114457130432
545,0.01237144973129034
546,0.013354649767279625
547,0.00878914911299944
548,0.012486692517995834
549,0.012526111677289009
550,0.013883529230952263
551,0.01141761802136898
552,0.01114265713840723
553,0.00965916458517313
554,0.011489080265164375
555,0.012824744917452335
556,0.0115469666197896
557,0.006825185846537352
558,0.012356212362647057
559,0.01276809349656105
560,0.012178189121186733
561,0.008878795430064201
562,0.013525014743208885
563,0.011328628286719322
564,0.013291865587234497
565,0.009155305102467537
566,0.010482091456651688
567,0.01310309674590826
568,0.010757768526673317
569,0.012893752194941044
570,0.010262763127684593
571,0.012660243548452854
572,0.011843191459774971
573,0.013810203410685062
574,0.017516987398266792
575,0.013804647140204906
576,0.00921670999377966
577,0.01511162519454956
578,0.01051283348351717
579,0.011772973462939262
580,0.015160202980041504
581,0.011375696398317814
582,0.00992573518306017
583,0.01194705255329609
584,0.009624866768717766
585,0.010631638579070568
586,0.012957178056240082
587,0.010110563598573208
588,0.010011935606598854
589,0.009098938666284084
590,0.012354484759271145
591,0.01304802019149065
592,0.01203220896422863
593,0.01229850947856903
594,0.009902751073241234
595,0.010867718607187271
596,0.013802957721054554
597,0.01473088189959526
598,0.007936842739582062
599,0.009906678460538387
600,0.012085513211786747
601,0.01249755546450615
602,0.013430913910269737
603,0.015112221240997314
604,0.010874204337596893
605,0.012140994891524315
606,0.015523458831012249
607,0.012878093868494034
608,0.010486078448593616
609,0.010712305083870888
610,0.011361664161086082
611,0.01328231580555439
612,0.01648128032684326
613,0.010498061776161194
614,0.008907074108719826
615,0.012334879487752914
616,0.010725626721978188
617,0.015179337002336979
618,0.014254274778068066
619,0.013390387408435345
620,0.011971370317041874
621,0.01610444113612175
622,0.009870776906609535
623,0.012960338033735752
624,0.012231899425387383
625,0.012560268864035606
626,0.014552563428878784
627,0.0116672208532691
628,0.01086228433996439
629,0.01213039644062519
630,0.010684140026569366
631,0.013994833454489708
632,0.010689763352274895
633,0.009221775457262993
634,0.009731216356158257
635,0.013172850012779236
636,0.012850748375058174
637,0.009340181015431881
638,0.01185618620365858
639,0.012463346123695374
640,0.012200676836073399
641,0.013193690218031406
642,0.012036951258778572
643,0.00905862357467413
644,0.014110041782259941
645,0.011557021178305149
646,0.010145183652639389
647,0.01005407702177763
648,0.014451809227466583
649,0.012779124081134796
650,0.010261540301144123
651,0.011070230975747108
652,0.009324202314019203
653,0.011855743825435638
654,0.009497156366705894
655,0.013065245002508163
656,0.009207343682646751
657,0.013078363612294197
658,0.011127891950309277
659,0.010830525308847427
660,0.013046985492110252
661,0.012411564588546753
662,0.007299764081835747
663,0.011442700400948524
664,0.011808347888290882
665,0.012333067134022713
666,0.011931928806006908
667,0.012204665690660477
668,0.008825094439089298
669,0.01170516200363636
670,0.013099746778607368
671,0.011847064830362797
672,0.011033306829631329
673,0.0114947110414505
674,0.01527472399175167
675,0.011374600231647491
676,0.014053206890821457
677,0.013156416825950146
678,0.012500572949647903
679,0.009632743895053864
680,0.01260528713464737
681,0.011272366158664227
682,0.015091010369360447
683,0.012036368250846863
684,0.01044159010052681
685,0.012747677974402905
686,0.013115180656313896
687,0.018191155046224594
688,0.010704414919018745
689,0.010936041362583637
690,0.01681901328265667
691,0.011093389242887497
692,0.01011991873383522
693,0.013241632841527462
694,0.013466112315654755
695,0.009924182668328285
696,0.010180545970797539
697,0.009344210848212242
698,0.010098355822265148
699,0.012768923304975033
700,0.01631646603345871
701,0.0110367676243186
702,0.01301179826259613
703,0.010992012917995453
704,0.013091403059661388
705,0.012213357724249363
706,0.014133838005363941
707,0.012072160840034485
708,0.007328301202505827
709,0.01245616003870964
710,0.011084387078881264
711,0.011367030441761017
712,0.009190371260046959
713,0.011954765766859055
714,0.012329300865530968
715,0.010562986135482788
716,0.009464873000979424
717,0.013786808587610722
718,0.011843356303870678
719,0.01650613732635975
720,0.009922240860760212
721,0.009585455991327763
722,0.012085562571883202
723,0.00864318199455738
724,0.0095084672793746
725,0.009546336717903614
726,0.011884710751473904
727,0.008118470199406147
728,0.013542517088353634
729,0.01346120797097683
730,0.0104617178440094
731,0.010870160534977913
732,0.011140288785099983
733,0.010672200471162796
734,0.009400961920619011
735,0.010676384903490543
736,0.009894467890262604
737,0.013740657828748226
738,0.00970549788326025
739,0.010181054472923279
740,0.012342697009444237
741,0.012223351746797562
742,0.0092903021723032
743,0.013010899536311626
744,0.015422243624925613
745,0.013333281502127647
746,0.01542520709335804
747,0.014590905979275703
748,0.013848192989826202
749,0.01145491749048233
750,0.01273195818066597
751,0.009918161667883396
752,0.012067411094903946
753,0.010551230981945992
754,0.011544212698936462
755,0.013435724191367626
756,0.00782595481723547
757,0.011430257931351662
758,0.011657309718430042
759,0.012850583530962467
760,0.014471316710114479
761,0.013517381623387337
762,0.011091749183833599
763,0.010176523588597775
764,0.009971212595701218
765,0.011720281094312668
766,0.014267203398048878
767,0.011306267231702805
768,0.010446437634527683
769,0.009837597608566284
770,0.012890446931123734
771,0.008912516757845879
772,0.010233461856842041
773,0.013330328278243542
774,0.009117173962295055
775,0.01156927365809679
776,0.01465673092752695
777,0.01271971594542265
778,0.01585119590163231
779,0.01421838067471981
780,0.010186146013438702
781,0.010315872728824615
782,0.00852962862700224
783,0.009260793216526508
784,0.014778084121644497
785,0.011680430732667446
786,0.013255389407277107
787,0.008243579417467117
788,0.00941154919564724
789,0.015062475576996803
790,0.010910682380199432
791,0.012275554239749908
792,0.012039155699312687
793,0.013057556934654713
794,0.011036139912903309
795,0.009079433046281338
796,0.010576985776424408
797,0.013402468524873257
798,0.011651943437755108
799,0.011207913979887962
800,0.0086329011246562
801,0.010014762170612812
802,0.015096385963261127
803,0.010196525603532791
804,0.015815524384379387
805,0.010784341022372246
806,0.010640724562108517
807,0.015811577439308167
808,0.008907013572752476
809,0.008021379821002483
810,0.010715805925428867
811,0.012188855558633804
812,0.008160087279975414
813,0.012480593286454678
814,0.012487644329667091
815,0.015125996433198452
816,0.01464758813381195
817,0.011647378094494343
818,0.010521242395043373
819,0.010516591370105743
820,0.013870781287550926
821,0.010999264195561409
822,0.012800756841897964
823,0.010470314882695675
824,0.012241089716553688
825,0.010212143883109093
826,0.016220537945628166
827,0.010844572447240353
828,0.008246534503996372
829,0.015943653881549835
830,0.011846373789012432
831,0.010975257493555546
832,0.011358600109815598
833,0.010460574179887772
834,0.009583275765180588
835,0.010511703789234161
836,0.011153021827340126
837,0.009837919846177101
838,0.012710968032479286
839,0.0095501858741045
840,0.009036796167492867
841,0.0090677160769701
842,0.010535867884755135
843,0.0095148216933012
844,0.013694830238819122
845,0.01227442268282175
846,0.009336041286587715
847,0.014347919262945652
848,0.012834424152970314
849,0.013656381517648697
850,0.007945176213979721
851,0.012470387853682041
852,0.009106947109103203
853,0.013903609476983547
854,0.01120772771537304
855,0.013052443973720074
856,0.006002855021506548
857,0.008823228999972343
858,0.011682332493364811
859,0.011360546573996544
860,0.012391156516969204
861,0.009916325099766254
862,0.014041917398571968
863,0.009771964512765408
864,0.008221111260354519
865,0.013356545008718967
866,0.008803794160485268
867,0.010329540818929672
868,0.00969958957284689
869,0.011560836806893349
870,0.010973533615469933
871,0.011651840060949326
872,0.008103892207145691
873,0.01111488975584507
874,0.013644338585436344
875,0.01315724104642868
876,0.013453253544867039
877,0.008748756721615791
878,0.01183997094631195
879,0.009882673621177673
880,0.007667615544050932
881,0.011435047723352909
882,0.0130879245698452
883,0.010611294768750668
884,0.011536254547536373
885,0.011363244615495205
886,0.014697520062327385
887,0.00974071491509676
888,0.009994582273066044
889,0.006769057363271713
890,0.010466085746884346
891,0.010316851548850536
892,0.012683358043432236
893,0.00996866449713707
894,0.012843752279877663
895,0.01322263851761818
896,0.011857529170811176
897,0.01212314423173666
898,0.00828571431338787
899,0.009840958751738071
900,0.01190589927136898
901,0.00845925323665142
902,0.011266889981925488
903,0.0103903878480196
904,0.01511331181973219
905,0.013192795217037201
906,0.012312990613281727
907,0.010511316359043121
908,0.01274652499705553
909,0.014058435335755348
910,0.011527908965945244
911,0.010872145183384418
912,0.009578452445566654
913,0.009090147912502289
914,0.014176555909216404
915,0.013706797733902931
916,0.012499270960688591
917,0.01169569045305252
918,0.01212342269718647
919,0.009669290855526924
920,0.018166134133934975
921,0.015730928629636765
922,0.009569271467626095
923,0.011473680846393108
924,0.010547217912971973
925,0.013609133660793304
926,0.010954244062304497
927,0.00932187307626009
928,0.013554174453020096
929,0.011100107803940773
930,0.007722609676420689
931,0.011208472773432732
932,0.00905782449990511
933,0.015458747744560242
934,0.012481971643865108
935,0.009773558005690575
936,0.012373019009828568
937,0.010707439854741096
938,0.011981678195297718
939,0.010262083262205124
940,0.012023258954286575
941,0.009331579320132732
942,0.009595678187906742
943,0.011527525261044502
944,0.007819147780537605
945,0.010197161696851254
946,0.009605150669813156
947,0.01435180939733982
948,0.014823545701801777
949,0.010115998797118664
950,0.009200611151754856
951,0.0089341402053833
952,0.011043854057788849
953,0.01710417866706848
954,0.009659571573138237
955,0.010934312827885151
956,0.013884062878787518
957,0.008199815638363361
958,0.019673457369208336
959,0.009096170775592327
960,0.010256675072014332
961,0.010705212131142616
962,0.013725148513913155
963,0.009050334803760052
964,0.01096102874726057
965,0.009733752347528934
966,0.010258177295327187
967,0.009226756170392036
968,0.009265189059078693
969,0.010782074183225632
970,0.009500162675976753
971,0.011646119877696037
972,0.009849341586232185
973,0.01059284433722496
974,0.010809333994984627
975,0.010064850561320782
976,0.009937825612723827
977,0.007541732396930456
978,0.00917732808738947
979,0.008654856123030186
980,0.009480433538556099
981,0.007719193585216999
982,0.009564143605530262
983,0.006816648878157139
984,0.011623366735875607
985,0.013344449922442436
986,0.011834107339382172
987,0.009945482015609741
988,0.011308887973427773
989,0.009071353822946548
990,0.012289335951209068
991,0.012006962671875954
992,0.011429310776293278
993,0.008917453698813915
994,0.009296719916164875
995,0.007753914222121239
996,0.009963818825781345
997,0.010805947706103325
998,0.015010874718427658
999,0.0121879568323493
